,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,orig.ident,nCount_RNA,nFeature_RNA,nCount_refAssay,nFeature_refAssay,predicted.annotation.l1.score,predicted.annotation.l1,mapping.score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D30.2_6,mesenchymal,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0008019,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,mesenchymal cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,FGGj8Y%u#5,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,100399.0,6069,91355.0,5715,1.0,activated_stellate,0.9998252212887458,activated_stellate,Pancreas_L1,UBERON:0001264,AZ:0000393,pancreatic stellate cell:activated,CL:0002410,skos:narrowMatch,"[{""gene_id"": ""HGNC:2197"", ""gene_label"": ""COL1A1"", ""ensembl_id"": ""ENSG00000108821"", ""mean_gene_expr_value"": 120.50384521484375}, {""gene_id"": ""HGNC:2213"", ""gene_label"": ""COL6A3"", ""ensembl_id"": ""ENSG00000163359"", ""mean_gene_expr_value"": 20.061538696289062}, {""gene_id"": ""HGNC:11219"", ""gene_label"": ""SPARC"", ""ensembl_id"": ""ENSG00000113140"", ""mean_gene_expr_value"": 52.58076477050781}, {""gene_id"": ""HGNC:2198"", ""gene_label"": ""COL1A2"", ""ensembl_id"": ""ENSG00000164692"", ""mean_gene_expr_value"": 55.94614791870117}, {""gene_id"": ""HGNC:2209"", ""gene_label"": ""COL5A1"", ""ensembl_id"": ""ENSG00000130635"", ""mean_gene_expr_value"": 13.638463020324707}, {""gene_id"": ""HGNC:2210"", ""gene_label"": ""COL5A2"", ""ensembl_id"": ""ENSG00000204262"", ""mean_gene_expr_value"": 9.061538696289062}, {""gene_id"": ""HGNC:8804"", ""gene_label"": ""PDGFRB"", ""ensembl_id"": ""ENSG00000113721"", ""mean_gene_expr_value"": 7.619231224060059}, {""gene_id"": ""HGNC:7579"", ""gene_label"": ""MYH9"", ""ensembl_id"": ""ENSG00000100345"", ""mean_gene_expr_value"": 9.138463020324707}, {""gene_id"": ""HGNC:2203"", ""gene_label"": ""COL4A2"", ""ensembl_id"": ""ENSG00000134871"", ""mean_gene_expr_value"": 20.31153678894043}, {""gene_id"": ""HGNC:2201"", ""gene_label"": ""COL3A1"", ""ensembl_id"": ""ENSG00000168542"", ""mean_gene_expr_value"": 53.58076858520508}]"
D30.2_7,beta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,7|hB0jUu<%,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,101203.0,6714,91484.0,6278,1.0,beta,0.9950809729688712,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_8,pp,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002275,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic PP cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,j93`e#_pwy,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,40549.0,4179,35739.0,3906,0.8626979143052484,gamma,1.0,gamma,Pancreas_L1,UBERON:0001264,AZ:0000395,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""HGNC:12859"", ""gene_label"": ""RNF103"", ""ensembl_id"": ""ENSG00000239305"", ""mean_gene_expr_value"": 1.100000023841858}, {""gene_id"": ""HGNC:9944"", ""gene_label"": ""RDX"", ""ensembl_id"": ""ENSG00000137710"", ""mean_gene_expr_value"": 2.0999999046325684}, {""gene_id"": ""HGNC:11846"", ""gene_label"": ""SEC62"", ""ensembl_id"": ""ENSG00000008952"", ""mean_gene_expr_value"": 4.299999713897705}, {""gene_id"": ""HGNC:30065"", ""gene_label"": ""PKD1P1"", ""ensembl_id"": ""ENSG00000244257"", ""mean_gene_expr_value"": 2.700000047683716}, {""gene_id"": ""HGNC:24890"", ""gene_label"": ""GLT8D2"", ""ensembl_id"": ""ENSG00000120820"", ""mean_gene_expr_value"": 1.6999999284744263}, {""gene_id"": ""HGNC:8910"", ""gene_label"": ""PGR"", ""ensembl_id"": ""ENSG00000082175"", ""mean_gene_expr_value"": 3.8999998569488525}, {""gene_id"": ""HGNC:12851"", ""gene_label"": ""YWHAE"", ""ensembl_id"": ""ENSG00000108953"", ""mean_gene_expr_value"": 5.90000057220459}, {""gene_id"": ""HGNC:22206"", ""gene_label"": ""MATCAP2"", ""ensembl_id"": ""ENSG00000164542"", ""mean_gene_expr_value"": 1.3000000715255737}, {""gene_id"": ""HGNC:13291"", ""gene_label"": ""GABARAPL2"", ""ensembl_id"": ""ENSG00000034713"", ""mean_gene_expr_value"": 4.5}, {""gene_id"": ""HGNC:16673"", ""gene_label"": ""ANP32E"", ""ensembl_id"": ""ENSG00000143401"", ""mean_gene_expr_value"": 1.6999999284744263}]"
D30.2_9,duct,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,2O7M5S;_S6,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,53012.0,5491,45531.0,5142,1.0,ductal,0.9991969690345314,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:542"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ENSG00000196975"", ""mean_gene_expr_value"": 22.988889694213867}, {""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 20.630863189697266}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 32.71728515625}, {""gene_id"": ""HGNC:16841"", ""gene_label"": ""LITAF"", ""ensembl_id"": ""ENSG00000189067"", ""mean_gene_expr_value"": 3.9024689197540283}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 24.49506187438965}, {""gene_id"": ""HGNC:1884"", ""gene_label"": ""CFTR"", ""ensembl_id"": ""ENSG00000001626"", ""mean_gene_expr_value"": 12.779011726379395}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 6.717283725738525}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 14.89012336730957}, {""gene_id"": ""HGNC:598"", ""gene_label"": ""APLP2"", ""ensembl_id"": ""ENSG00000084234"", ""mean_gene_expr_value"": 6.902468681335449}, {""gene_id"": ""HGNC:799"", ""gene_label"": ""ATP1A1"", ""ensembl_id"": ""ENSG00000163399"", ""mean_gene_expr_value"": 9.655555725097656}]"
D30.2_10,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,0sIURE~7j),cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,16640.0,2229,15222.0,2083,0.9999999999999998,alpha,0.9812830410612243,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_11,acinar,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,<*R~6I>ff(,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,88051.0,5971,76602.0,5585,0.9525096029485189,acinar,0.9859815669909348,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 213.97500610351562}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 32.885711669921875}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 52.974998474121094}, {""gene_id"": ""HGNC:934"", ""gene_label"": ""BACE2"", ""ensembl_id"": ""ENSG00000182240"", ""mean_gene_expr_value"": 6.350000381469727}, {""gene_id"": ""HGNC:10540"", ""gene_label"": ""SAT1"", ""ensembl_id"": ""ENSG00000130066"", ""mean_gene_expr_value"": 17.15357208251953}, {""gene_id"": ""HGNC:1037"", ""gene_label"": ""CFB"", ""ensembl_id"": ""ENSG00000243649"", ""mean_gene_expr_value"": 17.475000381469727}, {""gene_id"": ""HGNC:3976"", ""gene_label"": ""FTH1"", ""ensembl_id"": ""ENSG00000167996"", ""mean_gene_expr_value"": 55.04642868041992}, {""gene_id"": ""HGNC:16"", ""gene_label"": ""SERPINA3"", ""ensembl_id"": ""ENSG00000196136"", ""mean_gene_expr_value"": 41.421424865722656}, {""gene_id"": ""HGNC:7061"", ""gene_label"": ""MGST1"", ""ensembl_id"": ""ENSG00000008394"", ""mean_gene_expr_value"": 4.349999904632568}, {""gene_id"": ""HGNC:7508"", ""gene_label"": ""MUC1"", ""ensembl_id"": ""ENSG00000185499"", ""mean_gene_expr_value"": 4.599999904632568}]"
D30.2_12,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,G^S-0vPaMP,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,15446.0,2409,13881.0,2249,1.0,alpha,0.9814627375681312,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_13,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,)2l@w|6<sU,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,184302.0,6922,169304.0,6468,1.0,alpha,0.8811607354321832,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_14,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,*KV~BfYO^k,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,58204.0,4340,53233.0,4050,1.0,alpha,0.8664038746726611,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_15,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,`Oj{l9Aq&Y,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,76600.0,4613,72841.0,4332,1.0000000000000002,alpha,0.9694452725093328,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_16,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,peCc`3heA%,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,103003.0,5733,95675.0,5379,1.0,alpha,0.8295399822168221,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.2_17,acinar,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,+pX~=NTwKL,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,102205.0,6170,81974.0,5821,0.8235679103104276,acinar,0.9899060039964181,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 213.97500610351562}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 32.885711669921875}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 52.974998474121094}, {""gene_id"": ""HGNC:934"", ""gene_label"": ""BACE2"", ""ensembl_id"": ""ENSG00000182240"", ""mean_gene_expr_value"": 6.350000381469727}, {""gene_id"": ""HGNC:10540"", ""gene_label"": ""SAT1"", ""ensembl_id"": ""ENSG00000130066"", ""mean_gene_expr_value"": 17.15357208251953}, {""gene_id"": ""HGNC:1037"", ""gene_label"": ""CFB"", ""ensembl_id"": ""ENSG00000243649"", ""mean_gene_expr_value"": 17.475000381469727}, {""gene_id"": ""HGNC:3976"", ""gene_label"": ""FTH1"", ""ensembl_id"": ""ENSG00000167996"", ""mean_gene_expr_value"": 55.04642868041992}, {""gene_id"": ""HGNC:16"", ""gene_label"": ""SERPINA3"", ""ensembl_id"": ""ENSG00000196136"", ""mean_gene_expr_value"": 41.421424865722656}, {""gene_id"": ""HGNC:7061"", ""gene_label"": ""MGST1"", ""ensembl_id"": ""ENSG00000008394"", ""mean_gene_expr_value"": 4.349999904632568}, {""gene_id"": ""HGNC:7508"", ""gene_label"": ""MUC1"", ""ensembl_id"": ""ENSG00000185499"", ""mean_gene_expr_value"": 4.599999904632568}]"
